"Layer_1"	"Layer_2"	"Layer_3"
11.064406779661	21.1423728813559	22.6033898305085
13.6040268456376	37.8724832214765	5.36912751677852
9.87666666666667	28.8533333333333	9.1
17.2317880794702	34.1324503311258	7.70860927152318
4.52317880794702	9.29470198675497	12.5960264900662
11.4642857142857	31.4448051948052	13.0974025974026
13.3809523809524	21.8333333333333	10.9251700680272
13.4072847682119	32.976821192053	13.2516556291391
11.7123745819398	29.0903010033445	7.39130434782609
10.7557755775578	22.049504950495	20.7128712871287
3.46179401993355	6.6843853820598	20.8970099667774
12.5838926174497	17.9597315436242	5.38590604026846
13.4697986577181	22.496644295302	3.40604026845638
10.2933333333333	30.55	7.16666666666667
11.1655629139073	21.8344370860927	24.7218543046358
8.08026755852843	19.5585284280936	20.1571906354515
2.54666666666667	56.9033333333333	0.733333333333333
28.0135593220339	20.2440677966102	8.44406779661017
18.8433333333333	9.72333333333333	19.04
22.4950166112957	33.0963455149502	10.5946843853821
19.6445182724252	23.3687707641196	7.04983388704319
5.61073825503356	10.4530201342282	24.6040268456376
15.7668918918919	30.0101351351351	6.08108108108108
10.2380952380952	20.2551020408163	19.1666666666667
10.5585284280936	21.133779264214	10.3210702341137
33.8523489932886	23.0335570469799	7.40939597315436
9.04054054054054	17.6959459459459	27.0033783783784
13.6270627062706	30.1551155115512	13.8481848184818
10.9191919191919	28.1279461279461	10.5319865319865
3.75919732441472	8.7056856187291	21.0903010033445
8.78333333333333	20.65	7.70333333333333
9.46688741721854	25.8344370860927	13.841059602649
14.4934210526316	23.3092105263158	17.0427631578947
9.96	34.09	7.05
1.41836734693878	30.4863945578231	1.35374149659864
10.9698996655518	25.8595317725753	17.9297658862876
16.14	30.59	9.67333333333333
11.0364238410596	21.1092715231788	23.1291390728477
19.2666666666667	29.1133333333333	9.06666666666667
13.9115646258503	34.108843537415	9.31292517006803
12.8355263157895	25.8585526315789	18.5789473684211
8.41610738255033	13.9228187919463	2.90604026845638
21.6688741721854	23.9602649006623	4.43708609271523
4.42622950819672	8.12459016393443	18.2065573770492
15.3221476510067	27.3154362416107	12.6308724832215
4.14046822742475	30.6454849498328	10.6354515050167
9.43959731543624	12.7684563758389	26.1845637583893
17.0596026490066	33.0596026490066	7.00993377483444
2.38127090301003	7.38795986622074	19.304347826087
7.68106312292359	27.9269102990033	4.21926910299003
11.0434782608696	10.3277591973244	23.1036789297659
9.92715231788079	22.2748344370861	23.8675496688742
6.92	8.92666666666667	20.77
15.52	21.7766666666667	4.28
3.03678929765886	50.7859531772575	2.93311036789298
5.64	9.79	17.91
14.1366666666667	26.2866666666667	16.2
16.8154362416107	28.7651006711409	8.28859060402685
17.6312292358804	25.2292358803987	0.491694352159468
2.97635135135135	5.22972972972973	13.4898648648649
5.28378378378378	40.7939189189189	3.47297297297297
10.890365448505	25.1827242524917	20.8006644518272
5.1	10.8833333333333	21.3633333333333
12.5813953488372	33.8970099667774	11.641196013289
3.38486842105263	5.22039473684211	11.3190789473684
14	7.85430463576159	18.2715231788079
5.96655518394649	10.9030100334448	20.3846153846154
12.4060402684564	38.989932885906	2.66778523489933
10.4478114478114	21.4511784511784	23.983164983165
15.6666666666667	28.7326732673267	15.0627062706271
5.74750830564784	10.485049833887	23.7674418604651
10.3861386138614	33.1023102310231	9.07920792079208
11.7290969899666	25.9498327759197	7.92642140468227
11.064406779661	18.4610169491525	11.9593220338983
7.77666666666667	31.6233333333333	5.84333333333333
8.79333333333333	24.86	21.8033333333333
12.2491694352159	29.3023255813953	3.06644518272425
9.25333333333333	26.8066666666667	10.5066666666667
5.65894039735099	43.2980132450331	6.63576158940397
5.18729096989967	9.69230769230769	21.4481605351171
11.6969696969697	8.48821548821549	5.7037037037037
11.2990033222591	24.5581395348837	2.24584717607973
11.9238410596026	21.4139072847682	20.1490066225166
5.35215946843854	9.09966777408638	23.8704318936877
14.6910299003322	18.4152823920266	4.68770764119601
15.6711409395973	33.0906040268456	3.16442953020134
17.9233333333333	32.07	6.83
6.02666666666667	9.37666666666667	22.9133333333333
14.3255033557047	28.7214765100671	15.3053691275168
5.60655737704918	11.8918032786885	19.7081967213115
10.4318936877076	13.1794019933555	11.9136212624585
9.83108108108108	23.5608108108108	19.0304054054054
5.46801346801347	12.1952861952862	20.6262626262626
0.209302325581395	0.182724252491694	0.0730897009966777
2.94352159468439	6.24584717607973	15.485049833887
9.85714285714286	12.6279069767442	25.4750830564784
18.4782608695652	31.0100334448161	2.7257525083612
13.2913907284768	25.4105960264901	14.7450331125828
9.41610738255033	25.0503355704698	18.2852348993289
10.5681063122924	27.6079734219269	11.5282392026578
9.57432432432432	29.3108108108108	16.4121621621622
5.79333333333333	12.2666666666667	19.11
17.8966666666667	32.9233333333333	2.82666666666667
10.81	22.5466666666667	24.3333333333333
11.7766666666667	21.1866666666667	20.8766666666667
3.50671140939597	51.8557046979866	0
11.3071672354949	29.1262798634812	6.19112627986348
16.69	36.9333333333333	6.32333333333333
10.890365448505	21.3687707641196	21.1362126245847
23.7933333333333	20.3966666666667	8.44666666666667
7.37123745819398	9.12374581939799	19.4147157190635
1.27574750830565	0.800664451827243	0.199335548172757
6.63666666666667	12.1433333333333	18.2566666666667
7.03401360544218	11.2891156462585	21.1020408163265
9.77814569536424	29.5099337748344	12.7880794701987
5.34551495016611	9.27906976744186	24.9202657807309
16.1322033898305	13.0745762711864	23.1152542372881
9.16279069767442	22.4318936877076	21.21926910299
4.45302013422819	10.8825503355705	18.5536912751678
15.4271523178808	33.2284768211921	12.9072847682119
17.020202020202	36.8821548821549	8.26936026936027
11.6171617161716	32.6402640264026	5.85808580858086
13.9527027027027	32.6418918918919	7.77027027027027
9.00333333333333	23.62	23.8
13.375	23.7763157894737	17.7861842105263
7.92358803986711	34.1528239202658	11.1627906976744
11.7814569536424	22.8211920529801	19.4205298013245
15.8377483443709	27.4503311258278	14.0397350993377
2.57475083056478	13.9800664451827	1.68770764119601
10.1229235880399	21.9269102990033	24.7607973421927
11.505016722408	24.6488294314381	6.74916387959866
10.7736486486486	22.75	23.4898648648649
12.109634551495	17.8338870431894	8.98338870431894
11.2677966101695	22.2779661016949	13.9559322033898
9.3421926910299	27.4318936877076	8.32558139534884
11.3233333333333	20.6166666666667	14.19
4.27272727272727	9.54545454545454	19.7575757575758
2.33666666666667	8.34333333333333	19.5933333333333
11.62	20.5466666666667	11.82
11.1066666666667	28.1433333333333	6.27
5.50333333333333	39.7066666666667	5.76333333333333
5.47697368421053	8.32236842105263	19.7171052631579
15.0198675496689	34.1192052980132	6.97682119205298
7.90635451505017	8.61872909698997	24.7491638795987
11.4485049833887	21.4252491694352	14.9102990033223
11.0066225165563	21.4039735099338	18.3211920529801
12.5081433224756	23.6188925081433	16.8957654723127
8.84	19.23	25.59
9.35215946843854	44.0730897009967	2.57142857142857
10.9530201342282	22.5704697986577	24.2214765100671
3.31333333333333	5.96666666666667	16.6733333333333
4.09459459459459	25.8682432432432	10.5506756756757
12.4817275747508	23.2491694352159	3.19933554817276
13.3277027027027	31.9222972972973	11.0945945945946
2.48333333333333	7.32666666666667	19.6733333333333
1.92567567567568	14.6047297297297	1
6.52159468438538	10.1727574750831	21.5215946843854
6.14625850340136	14.8265306122449	21.0136054421769
8.1523178807947	42.9602649006623	7.19867549668874
10.42	31.7333333333333	12.09
12.5423728813559	22.8542372881356	22.2983050847458
6.87919463087248	10.6040268456376	23.744966442953
21.9066666666667	29.4433333333333	9.71333333333333
14.2566666666667	11.0466666666667	19.5733333333333
20.3267326732673	33.5280528052805	7.33333333333333
8.02341137123746	34.9765886287625	7.21070234113712
23.4745762711864	33.0338983050847	11.8203389830508
11.0740740740741	23.3265993265993	21.7205387205387
12.5202702702703	34.9391891891892	14.2837837837838
5.29568106312292	8.81063122923588	22.8571428571429
16.1621621621622	19.3175675675676	4.92905405405405
11.2162162162162	33.7398648648649	2.01689189189189
12.4533333333333	23.6366666666667	15.0433333333333
19.55	30.81	2.29333333333333
17.4551495016611	30.734219269103	10.156146179402
10.5766666666667	20.84	19.4366666666667
16.510067114094	23.2986577181208	16.6577181208054
3.63192182410423	67.185667752443	0.0749185667752443
7.19063545150502	15.1404682274247	24.247491638796
12.3509933774834	32.5695364238411	1.79470198675497
12.4444444444444	17.4208754208754	15.5319865319865
4.71760797342193	9.47176079734219	18.9401993355482
2.97979797979798	6.36363636363636	12.5084175084175
14.2760942760943	34.2828282828283	7.32659932659933
11.42	20.3866666666667	21.5233333333333
13.2966666666667	14.3733333333333	6.25333333333333
11.5933333333333	40.08	5.84666666666667
32.6447368421053	27.0230263157895	10.1842105263158
15.9433333333333	36.4033333333333	6.59
14.82	25.9066666666667	9.19666666666667
13.9370860927152	20.2152317880795	14.387417218543
11.1960132890365	22.2159468438538	24.7408637873754
7.78	15.1533333333333	7.91
16.1594684385382	31.5913621262458	6.76744186046512
3.54054054054054	7.30743243243243	22.8783783783784
3.71760797342193	31.9501661129568	10.514950166113
6.09	14.2433333333333	24.7433333333333
1.44186046511628	11.5116279069767	1.25249169435216
12.0666666666667	26.56	12.95
10.9898648648649	22.6858108108108	12.3716216216216
5.97666666666667	10.05	17.5
9.43624161073826	22.8557046979866	24.6778523489933
9.88778877887789	21.4059405940594	24.6963696369637
7.1438127090301	30.8862876254181	7.12709030100334
9.18430034129693	10.3412969283276	20.1023890784983
3.12666666666667	5.70333333333333	11.1733333333333
26.98	29.8066666666667	11.8266666666667
12.1788079470199	29.5596026490066	7
7.73333333333333	15.82	23.9
5.28523489932886	12.7953020134228	24.1577181208054
10.9269102990033	22.5847176079734	4.07641196013289
9.86378737541528	21.1162790697674	23.6910299003322
9.3489932885906	31.758389261745	10.510067114094
13.1889250814332	35.2703583061889	11.8697068403909
19.1266666666667	38.7466666666667	3.46
10.4074074074074	30.979797979798	12.2760942760943
9.92976588628763	23.4515050167224	24.2006688963211
16.6319218241042	17.4104234527687	7.29315960912052
5.1744966442953	10.1677852348993	24.3322147651007
5.46801346801347	10.9461279461279	16.9090909090909
8.27906976744186	30.8671096345515	7.7641196013289
7.45033112582781	29.182119205298	1.83112582781457
11.4883720930233	21.7607973421927	21.328903654485
13.0966666666667	36.4166666666667	11.3533333333333
12.42	20.3233333333333	24.6933333333333
11.1833333333333	22.9466666666667	22.8533333333333
13.4466666666667	36.4033333333333	6.86
15.8708609271523	27.1622516556291	14.2980132450331
10.5966666666667	30.9466666666667	5.38666666666667
10.3602693602694	23.4107744107744	23.986531986532
8.56521739130435	38.3846153846154	7.23076923076923
10.0966666666667	38.68	3.08
14.3636363636364	24.9225589225589	5.42087542087542
8.42	18.5566666666667	26.8733333333333
16.8809523809524	14.0986394557823	18.2619047619048
9.17607973421927	9.66777408637874	18.1029900332226
7.57046979865772	35.1442953020134	3.8489932885906
2.17333333333333	6.74	19.7
2.64119601328904	52.2757475083056	1.15946843853821
11.4918032786885	34.455737704918	9.86229508196721
2.58528428093645	10.2775919732441	4.56521739130435
7.72147651006711	11.3825503355705	21.6208053691275
15.6812080536913	31.6040268456376	15.7281879194631
9.3960396039604	36.993399339934	5.56435643564356
5.20598006644518	9.37541528239203	13.5747508305648
6.90508474576271	13.928813559322	21.2576271186441
15.0673400673401	25.2861952861953	11.7306397306397
7.00332225913621	12.4817275747508	9.33887043189369
5.39322033898305	9.8271186440678	17.464406779661
6.86054421768707	13.1734693877551	14.1530612244898
4.56711409395973	17.1543624161074	14.3657718120805
13.3774834437086	26.0033112582781	16.6721854304636
20.4607843137255	22.6535947712418	5.23529411764706
9.38926174496644	10.1040268456376	22.3053691275168
5.03678929765886	9.17056856187291	18.1772575250836
11.65	11.07	19.78
6.55775577557756	21.8481848184818	20.4290429042904
14.6566666666667	19.29	3.95333333333333
15.5838926174497	22.5234899328859	18.2885906040268
15.7707641196013	26.6744186046512	9.62458471760797
4.74418604651163	18.797342192691	12.0066445182724
8.9202657807309	10.936877076412	22.9003322259136
7.37541528239203	35.485049833887	3.7109634551495
9.82666666666667	32.68	7.34666666666667
8.44666666666667	19.3166666666667	26.29
12.5844594594595	26.2162162162162	18.1283783783784
11.3952702702703	35.3209459459459	14.6621621621622
2.56375838926175	7.03691275167785	20.4630872483221
4.11333333333333	60.9466666666667	1.37
10.7263513513514	23.2804054054054	9.20608108108108
6.77152317880795	22.8509933774834	14.2218543046358
7.77852348993289	35.7919463087248	3.98993288590604
27.8837209302326	20.8372093023256	8.81395348837209
3.13851351351351	5.14864864864865	9.51013513513514
9.44186046511628	25.8372093023256	21.9036544850498
4.81666666666667	10.98	16.4533333333333
11.18	8.01	18.6533333333333
10.5738255033557	21.0604026845638	23.1308724832215
15.578073089701	33.0398671096345	17.2225913621262
14.5714285714286	25.9734219269103	1.2624584717608
10.180602006689	15.6521739130435	9.51505016722408
6.71854304635762	39.9735099337748	11.0165562913907
18.6854304635762	32.9900662251656	12.3708609271523
10.51	22.5666666666667	22.8166666666667
16.1824104234528	25.4462540716612	9.44299674267101
15.3877551020408	9.86734693877551	18.4047619047619
14.2358803986711	26.6079734219269	11.5913621262458
8.77152317880795	14.0695364238411	13.6655629139073
5.38795986622074	9.21404682274247	20.3177257525084
9.38666666666667	26.0266666666667	22.8033333333333
12.7676767676768	27.7171717171717	12.1111111111111
11.8120805369128	20.9765100671141	24.9261744966443
7.83333333333333	17.702614379085	19.4869281045752
12.9966555183946	35.2742474916388	12.4280936454849
6.80536912751678	12.3154362416107	19.761744966443
9.59602649006623	32.9933774834437	10.2350993377483
15.7133333333333	24.3933333333333	19.0966666666667
7.59259259259259	8.73400673400673	20.3703703703704
7.01006711409396	12.741610738255	14.496644295302
6.19867549668874	33.8509933774834	3.06622516556291
12.5049833887043	19.5813953488372	10.6312292358804
10.7209302325581	36.6378737541528	10
10.1571906354515	21.3110367892977	20.3879598662207
14.5250836120401	10.8127090301003	13.0367892976589
10.6801346801347	18.986531986532	6.03030303030303
5.68120805369128	10.2013422818792	19.4328859060403
17.7926421404682	5.2943143812709	9.59866220735786
5.00671140939597	10.4228187919463	19.1342281879195
15.23	31.5733333333333	6.85333333333333
10.358803986711	20.8504983388704	17.3953488372093
7.40268456375839	15.8892617449664	19.1543624161074
9.45514950166113	20.202657807309	24.4617940199336
23.6153846153846	33.6655518394649	8.37792642140468
24.9169435215947	20.4285714285714	0.438538205980066
9.07692307692308	37.4682274247492	6.06688963210702
21.0431893687708	30.9401993355482	5.8936877076412
11.0331125827815	29.6225165562914	14.4006622516556
18.4950495049505	38.6864686468647	8.82178217821782
8.07284768211921	24.9635761589404	20.2814569536424
11.1	19.8233333333333	22.39
11.4139072847682	26.7781456953642	4.28807947019868
5.75585284280936	16.6354515050167	23.0234113712375
8.39	25.48	21.0466666666667
10.7366666666667	32.2	8.84666666666667
8.46644295302013	30.7919463087248	5.31879194630872
12.4883720930233	31.4485049833887	4.71428571428571
3.58983050847458	8.03728813559322	19.2372881355932
15.8372093023256	19.8338870431894	5.56810631229236
15.5847176079734	26.5581395348837	16.8538205980066
10.5215946843854	20.9767441860465	22.2790697674419
7.2943143812709	33.8795986622074	7.18394648829431
5.8	11.2766666666667	19.97
13.4866666666667	27.9466666666667	15.89
9.63973063973064	20.979797979798	22.6296296296296
13.6133333333333	25.91	5.80666666666667
6.70469798657718	34.6241610738255	7.26174496644295
16.4883720930233	21.3853820598007	3.57142857142857
5.7317880794702	8.83112582781457	22.3245033112583
6.09333333333333	10.67	18.5366666666667
12.056856187291	19.1170568561873	9.5685618729097
11.7833333333333	23.3366666666667	21.29
7.78666666666667	10.65	23.64
18.9393939393939	23.4713804713805	15.6936026936027
10.3399339933993	26.9207920792079	10.6666666666667
8.27242524916944	11.6445182724252	14.4883720930233
15.5805369127517	9.21812080536913	16.1577181208054
10.8543046357616	22.976821192053	21.9635761589404
4.5752508361204	7.48160535117057	18.876254180602
11.4882943143813	21.7658862876254	11.8829431438127
14.5331125827815	29.1953642384106	10.7980132450331
33.5133333333333	29.5266666666667	8.01
11.9866666666667	23.93	19.8966666666667
11.1655629139073	25.3741721854305	3.09271523178808
20.0165562913907	34.3708609271523	3.47350993377483
13.1672240802676	24.6889632107023	20.4013377926421
21.2343234323432	33.4818481848185	4.54455445544554
12.4470198675497	13.6456953642384	22.2516556291391
8.64	38.11	5.79
12.7833333333333	26.57	5.08666666666667
7.17725752508361	14.304347826087	20.2207357859532
8.50501672240803	32.9197324414716	6.70903010033445
7.69435215946844	45.0598006644518	7.24584717607973
15.4682274247492	29.4782608695652	15.6655518394649
11.3666666666667	30.3133333333333	12.85
28.7357859531773	22.6622073578595	1.22408026755853
15.1617161716172	39.9339933993399	9.53135313531353
15.0296052631579	23.9276315789474	9.95723684210526
8.68896321070234	17.0869565217391	27.6053511705686
7.48986486486486	32.9087837837838	8.36824324324324
9.00333333333333	24.3566666666667	18.0333333333333
4.48657718120805	46.1442953020134	3.64093959731544
10.8745874587459	23.3663366336634	19.0528052805281
10.6632996632997	23.8787878787879	10.9461279461279
17.8013468013468	31.1885521885522	4.18181818181818
2.97019867549669	7.14569536423841	19.1920529801325
10.1644295302013	30.0469798657718	4.71812080536913
4.88778877887789	10.1155115511551	18.03300330033
6.27	8.75666666666667	20.1166666666667
12.4280936454849	24.5284280936455	20.6387959866221
18.4333333333333	26.5433333333333	12.35
8.22742474916388	15.7391304347826	22.6622073578595
4.87417218543046	9.56291390728477	22.0927152317881
10.1107382550336	20.8825503355705	20.3993288590604
26.6866666666667	31.34	8.63666666666667
27.2567567567568	30.4695945945946	6.94932432432432
25.3986710963455	28.3455149501661	8.54152823920266
5.1510067114094	9.1006711409396	20.3926174496644
10.7785234899329	22.7181208053691	12.0268456375839
3.02013422818792	4.48657718120805	9.66778523489933
10.5833333333333	21.93	9.67333333333333
17.0764119601329	26.2358803986711	14.7641196013289
11.0906040268456	25.503355704698	1.29530201342282
13.4545454545455	36.9158249158249	5.90572390572391
12.1461794019934	23.3853820598007	12.7308970099668
10.6140939597315	18.5369127516779	24.5335570469799
10.73	28.03	9.46
11.4715719063545	10.7458193979933	19.7257525083612
10.7060810810811	23.4594594594595	19.597972972973
10.6072607260726	35.5346534653465	7.44884488448845
7.71	14.11	19.72
11.8311258278146	27.0496688741722	8.97350993377484
7.74333333333333	33.6233333333333	10.05
1.93333333333333	1.47	0.463333333333333
8.90939597315436	29.3691275167785	10.8187919463087
9.97009966777409	33	6.2624584717608
15.4261744966443	35.7885906040268	9.00671140939597
11.8233333333333	20.9533333333333	23.3433333333333
16.6949152542373	27.0949152542373	14.0237288135593
5.6	7.98333333333333	18.49
11.3933333333333	27.8633333333333	7.02333333333333
8.39202657807309	44.0531561461794	4.1063122923588
10.8333333333333	36.7766666666667	5.55
5.29900332225914	9.88372093023256	17.0166112956811
9.79734219269103	21.8970099667774	17.6212624584718
15.1649831649832	36.8686868686869	6.52525252525253
11.1111111111111	38.0841750841751	14.1245791245791
5.30405405405405	11.2837837837838	13.5405405405405
12.7466666666667	22.2	14.6733333333333
10.8066666666667	34.1233333333333	4.17333333333333
7.39333333333333	30.7366666666667	7.08
10.6381578947368	21.8947368421053	24.5427631578947
6.22923588039867	50.7109634551495	4.46843853820598
7.61073825503356	14.6711409395973	22.4765100671141
2.38943894389439	18.1287128712871	3.02640264026403
17.5033783783784	30.1385135135135	8.30743243243243
5.04362416107383	9.12751677852349	20.4664429530201
12.9302325581395	25.9501661129568	11.9269102990033
